WORD,WORD_LOWER,HAP_MEAN,HAP_STD,ANG_MEAN,ANG_STD,SAD_MEAN,SAD_STD,FEA_MEAN,FEA_STD,DIS_MEAN,DIS_STD,BasicEmoCat conservative,BasicEmoCat liberal
THRILLER,thriller,2.25,1.332784975,1.5,1,1.35,0.670820393,2.4,1.465390194,1.65,1.182103388,,FEA
THRON,thron,2.708333333,1.267629306,1.5,0.834057656,1.083333333,0.282329851,1.291666667,0.750603622,1.25,0.607918759,,HAP
TIEFE,tiefe,1.727272727,1.31590339,1.136363636,0.467562529,1.409090909,0.796366206,2.454545455,1.223860898,1.272727273,0.631085096,,FEA
TIER,tier,3.476190476,1.249761882,1.714285714,0.845154255,1.523809524,1.030487633,1.80952381,0.980767435,1.523809524,0.74960307,HAP,HAP
TIGER,tiger,3.238095238,1.261140829,1.047619048,0.21821789,1.095238095,0.300792604,2.142857143,1.38873015,1.047619048,0.21821789,,HAP
TINTE,tinte,1.869565217,1.423962073,1.260869565,0.751809412,1.304347826,0.634950435,1.173913043,0.49102619,1.217391304,0.51843486,,HAP
TISCH,tisch,1.541666667,1.062366786,1.083333333,0.282329851,1,0,1.041666667,0.204124145,1,0,,HAP
TITEL,titel,2.36,1.287115638,1.32,0.627162924,1.12,0.439696865,1.2,0.577350269,1.12,0.439696865,,HAP
TOAST,toast,2.428571429,1.39897922,1.095238095,0.43643578,1,0,1,0,1.380952381,0.804747816,,HAP
TOASTER,toaster,1.952380952,1.116968687,1.19047619,0.402373908,1,0,1.047619048,0.21821789,1.047619048,0.21821789,,HAP
TOCHTER,tochter,2.857142857,1.352246808,1.095238095,0.300792604,1.047619048,0.21821789,1.142857143,0.358568583,1,0,HAP,HAP
TODFEIND,todfeind,1,0,3.238095238,1.546116487,1.666666667,1.064581295,3.380952381,1.499206139,1.571428571,0.746420027,,FEA
TOILETTE,toilette,1.380952381,0.973457265,1.19047619,0.402373908,1.047619048,0.21821789,1.142857143,0.478091444,2.714285714,1.309307341,DIS,DIS
TOLERANZ,toleranz,3.65,1.268027893,1.45,0.759154655,1.15,0.366347549,1.25,0.638666374,1.05,0.223606798,HAP,HAP
TOMATE,tomate,2.65,1.496487115,1,0,1,0,1,0,1.15,0.366347549,HAP,HAP
TONFALL,tonfall,1.428571429,0.870139562,1.571428571,0.9258201,1.142857143,0.358568583,1.285714286,0.643650304,1.047619048,0.21821789,,ANG
TONNE,tonne,1.318181818,0.779887882,1.363636364,0.7267314,1.045454545,0.213200716,1.136363636,0.467562529,1.772727273,1.30682524,,DIS
TORHEIT,torheit,1.19047619,0.872871561,2.380952381,1.116968687,1.238095238,0.43643578,1.333333333,0.577350269,1.142857143,0.358568583,,ANG
TORPEDO,torpedo,1.380952381,0.973457265,2.142857143,1.236354087,1.428571429,0.810643483,2.333333333,1.278019301,1.476190476,0.980767435,,FEA
TORTE,torte,3.476190476,1.327367606,1.19047619,0.872871561,1.095238095,0.43643578,1,0,1.285714286,0.717137166,HAP,HAP
TORTUR,tortur,1,0,2.95,1.145931017,2.25,1.069923755,2.95,1.538112309,1.75,1.446411167,,
TOTE,tote,1.047619048,0.21821789,2.380952381,1.532194194,3.761904762,1.374945886,3.571428571,1.287300609,2.857142857,1.492840055,,SAD
TOURIST,tourist,2.285714286,1.007117528,1.952380952,1.244033379,1,0,1.047619048,0.21821789,1.285714286,0.956182887,,HAP
TRACHT,tracht,1.65,1.089422831,1.1,0.307793506,1.1,0.307793506,1.1,0.307793506,1.1,0.447213595,,HAP
TRAGE,trage,1.136363636,0.467562529,1.772727273,1.269863817,1.727272727,0.984731928,2,1.069044968,1.409090909,0.590326053,,FEA
TRAGIK,tragik,1.3,0.923380517,1.95,1.145931017,3.1,1.071152847,2.2,1.23969436,1.05,0.223606798,,SAD
TRAKTOR,traktor,1.619047619,1.283596139,1.238095238,0.889087279,1,0,1.047619048,0.21821789,1.476190476,1.030487633,,HAP
TRAMPEL,trampel,1.380952381,0.864649668,2.619047619,1.116968687,1.428571429,0.810643483,1.333333333,0.795822426,1.428571429,0.978336781,ANG,ANG
TRANCE,trance,1.7,0.97872097,1.25,0.550119604,1.05,0.223606798,1.75,1.019545823,1.3,0.732695097,,FEA
TRÄNE,träne,1.346153846,0.93561991,1.884615385,1.17735035,3.615384615,1.358732441,1.769230769,1.069866994,1.076923077,0.271746488,SAD,SAD
TRAUBE,traube,3.25,1.371706582,1,0,1,0,1.05,0.223606798,1.15,0.670820393,HAP,HAP
TRAUER,trauer,1.05,0.223606798,1.75,0.910465468,3.75,1.482352327,2.35,1.348488433,1.1,0.307793506,,SAD
TRAUM,traum,3.68,1.144552314,1.44,0.960902354,1.6,1,1.8,1.040833,1.16,0.8,HAP,HAP
TRAUMA,trauma,1.2,0.894427191,2.1,1.333771858,2.65,1.225818738,2.85,1.308876577,1.1,0.307793506,,FEA
TRAURING,trauring,2.761904762,1.578124263,1.047619048,0.21821789,1.142857143,0.358568583,1.238095238,0.700340053,1.047619048,0.21821789,,HAP
TRAUUNG,trauung,3.3,1.454575359,1.1,0.307793506,1.2,0.523148364,1.45,0.686332741,1.05,0.223606798,HAP,HAP
TREFFER,treffer,3.095238095,1.374945886,1.095238095,0.300792604,1,0,1.142857143,0.358568583,1,0,HAP,HAP
TREND,trend,2.260869565,1.286905778,2.130434783,1.324741753,1.391304348,0.940943938,1.391304348,0.940943938,1.826086957,1.402989468,,HAP
TRENNUNG,trennung,1.095238095,0.300792604,2.619047619,1.395571226,3.619047619,1.465475707,3.238095238,1.374945886,1.095238095,0.43643578,,SAD
TREPPE,treppe,1.3,0.732695097,1.15,0.366347549,1.05,0.223606798,1.15,0.489360485,1.1,0.307793506,,HAP
TRESOR,tresor,2.1,1.483239697,1.05,0.223606798,1,0,1.35,0.74515982,1.05,0.223606798,,HAP
TREUE,treue,4.090909091,1.269011273,1.318181818,0.646334989,1.363636364,0.657951695,1.272727273,0.455842306,1,0,HAP,HAP
TRIANGEL,triangel,2.142857143,1.195228609,1.19047619,0.601585208,1.095238095,0.300792604,1,0,1.095238095,0.43643578,,HAP
TRIEB,trieb,2.166666667,1.403928236,1.583333333,0.880546602,1.083333333,0.282329851,1.375,0.575779245,1.833333333,1.129319405,,HAP
TRITT,tritt,1.227272727,0.685344417,2.863636364,1.390287896,1.863636364,1.355604049,2.227272727,1.477830398,1.409090909,0.959121171,,ANG
TRIUMPH,triumph,3.380952381,1.359271514,1.238095238,0.538958431,1,0,1.095238095,0.43643578,1.047619048,0.21821789,HAP,HAP
TROMMEL,trommel,2.095238095,1.179184545,1.285714286,0.643650304,1,0,1,0,1.19047619,0.872871561,,HAP
TROPEN,tropen,3,1.521771821,1.2,0.410391341,1.35,0.812727701,1.2,0.523148364,1.15,0.366347549,HAP,HAP
TROST,trost,3.043478261,1.460954261,1.304347826,0.634950435,1.913043478,1.276110692,1.826086957,1.192864159,1.173913043,0.576208131,,HAP
TROTZ,trotz,1.619047619,1.203170415,3.19047619,1.123345344,1.523809524,0.813575296,1.619047619,0.920662287,1.19047619,0.601585208,ANG,ANG
TRUG,trug,1.15,0.489360485,2.6,1.465390194,1.75,1.164157703,2.2,1.321880638,1.7,1.080935268,,ANG
TRUHE,truhe,2.636363636,1.398824491,1.181818182,0.501081082,1.272727273,0.631085096,1.181818182,0.501081082,1.090909091,0.426401433,,HAP
TRUPPE,truppe,1.3,0.97872097,1.9,1.020835571,1.35,0.812727701,1.8,1.00524938,1.1,0.447213595,,ANG
TUGEND,tugend,2.65,1.136708082,1.4,0.940324692,1,0,1.1,0.307793506,1.05,0.223606798,HAP,HAP
TULPE,tulpe,3.25,1.293797914,1,0,1.083333333,0.282329851,1,0,1,0,HAP,HAP
TUMOR,tumor,1.04,0.2,2.56,1.356465997,3.16,1.462873884,3.84,1.178982612,2.64,1.439907404,,FEA
TUMULT,tumult,1.25,0.638666374,1.95,1.050062655,1.2,0.523148364,2.1,1.293709477,1.3,0.97872097,,FEA
TUNNEL,tunnel,1.55,1.099042646,1.1,0.307793506,1.1,0.307793506,1.9,1.119210248,1.2,0.523148364,,FEA
TURBAN,turban,1.3,0.656946685,1.25,0.550119604,1.05,0.223606798,1.3,0.656946685,1.35,0.87509398,,DIS
TURM,turm,2.476190476,1.249761882,1.571428571,0.870139562,1.619047619,0.804747816,2.095238095,0.995226703,1.428571429,0.810643483,,HAP
TYPHUS,typhus,1,0,1.85,1.225818738,2.15,1.424411236,2.8,1.641565363,2.25,1.409553867,,FEA
TYRANN,tyrann,1.2,0.894427191,3.4,1.231174023,1.6,0.88257995,2.8,1.281446551,1.4,0.994722918,,ANG
ÜBEL,übel,1.2,0.894427191,2.3,1.417930293,2.05,1.35627198,2.45,1.571958216,3.5,1.277332747,,DIS
ÜBELKEIT,übelkeit,1.05,0.223606798,1.95,1.099042646,1.25,0.716350399,2.2,1.399247918,3.5,1.39548143,,DIS
ÜBERFALL,überfall,1.047619048,0.21821789,3.047619048,1.321975434,1.80952381,1.030487633,3.238095238,1.513431925,1.428571429,0.870139562,,FEA
ÜBERMUT,übermut,1.75,1.29269201,2.15,1.089422831,1,0,1.4,0.820782682,1,0,,ANG
UMBRUCH,umbruch,1.904761905,1.261140829,1.380952381,0.669043382,1.476190476,1.077916862,2,1,1.142857143,0.654653671,,FEA
UMFANG,umfang,1.2,0.523148364,1.25,0.638666374,1.05,0.223606798,1.25,0.638666374,1.15,0.489360485,,
UMSATZ,umsatz,2.65,1.565247584,1.3,0.656946685,1.05,0.223606798,1.25,0.550119604,1,0,,HAP
UMSICHT,umsicht,2.666666667,1.154700538,1.047619048,0.21821789,1.047619048,0.21821789,1.095238095,0.300792604,1,0,HAP,HAP
UMSTURZ,umsturz,1.380952381,0.973457265,2.142857143,1.108409414,1.380952381,0.589592272,1.952380952,0.864649668,1,0,,ANG
UMTRUNK,umtrunk,2.571428571,1.207121724,1.095238095,0.300792604,1.047619048,0.21821789,1.095238095,0.43643578,1.285714286,0.902377811,HAP,HAP
UMWEG,umweg,1.65,1.089422831,3.15,1.225818738,1.2,0.410391341,1.5,0.827170192,1,0,ANG,ANG
UNART,unart,1.304347826,0.875670268,2.52173913,1.201119373,1.347826087,0.572768052,1.347826087,0.714059817,1.565217391,0.992063367,,ANG
UNDANK,undank,1.2,0.894427191,3.6,1.429022485,1.85,1.268027893,1.5,1,1.2,0.523148364,ANG,ANG
UNDING,unding,1.05,0.223606798,2.35,1.531253357,1.3,0.571240571,1.35,0.587142949,1.15,0.489360485,,ANG
UNFALL,unfall,1.2,0.894427191,2.65,1.268027893,3.1,1.410487038,3.4,1.569445091,1.4,0.820782682,,FEA
UNFRIEDE,unfriede,1,0,2.857142857,1.152636729,2.238095238,1.300183137,2.476190476,1.364516311,1.380952381,0.864649668,,ANG
UNFUG,unfug,2.043478261,1.26052878,1.826086957,0.984062725,1.130434783,0.457696587,1.347826087,0.714059817,1.043478261,0.208514414,,HAP
UNGEDULD,ungeduld,1.142857143,0.358568583,2.714285714,1.055597326,1.238095238,0.538958431,1.285714286,0.783763813,1.142857143,0.358568583,ANG,ANG
UNGNADE,ungnade,1.181818182,0.852802865,2.227272727,1.231793821,1.409090909,0.590326053,1.909090909,0.971454036,1,0,,ANG
UNHEIL,unheil,1.2,0.894427191,2.3,1.128576187,2.6,1.273205652,3.45,1.316894273,1.1,0.307793506,,FEA
UNKOSTEN,unkosten,1.142857143,0.478091444,2.619047619,1.244033379,1.19047619,0.511766316,1.619047619,0.920662287,1.238095238,0.538958431,,ANG
UNKRAUT,unkraut,1.333333333,0.912870929,2.333333333,1.154700538,1.095238095,0.300792604,1.047619048,0.21821789,1.571428571,0.746420027,,ANG
UNLUST,unlust,1,0,2.45,1.234376041,1.5,0.76088591,1.5,0.688247202,1.2,0.410391341,,ANG
UNMENSCH,unmensch,1,0,3.142857143,1.152636729,1.619047619,1.023532631,2.380952381,1.321975434,1.857142857,1.276154939,,ANG
UNMUT,unmut,1.25,0.896854406,2.458333333,1.318073913,1.625,0.875388113,1.541666667,0.883627241,1.083333333,0.282329851,,ANG
UNRAT,unrat,1.272727273,0.935125058,2.636363636,1.216765993,1.227272727,0.611930449,1.227272727,0.528413455,2.772727273,1.445248971,,DIS
UNRECHT,unrecht,1.19047619,0.872871561,3.666666667,1.154700538,1.952380952,1.07126983,1.952380952,0.973457265,1.238095238,0.700340053,ANG,ANG
UNRUH,unruh,1.409090909,1.007547277,2.227272727,0.869143979,1.363636364,0.84771146,1.590909091,0.959121171,1.227272727,0.528413455,,ANG
UNRUHE,unruhe,1.1,0.307793506,2.05,1.190974833,1.55,0.759154655,2.55,0.944513241,1.1,0.307793506,,FEA
UNSCHULD,unschuld,2.285714286,1.383577144,1.095238095,0.300792604,1.095238095,0.300792604,1.238095238,0.624880941,1.047619048,0.21821789,,HAP
UNSINN,unsinn,1.75,1.29269201,1.95,0.998683344,1.1,0.307793506,1.1,0.307793506,1,0,,ANG
UNTAT,untat,1.318181818,0.945483683,2.772727273,1.231793821,1.681818182,1.041352767,1.909090909,1.1916012,1.409090909,0.666125321,,ANG
UNTERTON,unterton,1.047619048,0.21821789,1.952380952,0.973457265,1.428571429,0.810643483,1.571428571,0.9258201,1.19047619,0.402373908,,ANG
UNTIER,untier,1.35,0.988086934,1.65,0.74515982,1.2,0.523148364,2.1,1.333771858,1.65,1.039989878,,FEA
UNTREUE,untreue,1,0,3.80952381,1.327367606,2.761904762,1.445847914,2.619047619,1.359271514,1.666666667,1.064581295,,ANG
UNWESEN,unwesen,1.35,0.988086934,1.85,0.988086934,1.4,0.753937035,2.3,1.380312703,1.3,0.801314709,,FEA
UNWETTER,unwetter,1.75,1.164157703,1.7,0.97872097,1.35,0.670820393,2.55,1.190974833,1.15,0.489360485,,FEA
URLAUB,urlaub,4.15,1.136708082,1.05,0.223606798,1.15,0.366347549,1.1,0.307793506,1,0,HAP,HAP
URLAUBER,urlauber,3.238095238,1.220850601,1.476190476,0.74960307,1.095238095,0.300792604,1.095238095,0.300792604,1.142857143,0.358568583,HAP,HAP
URNE,urne,1.1,0.447213595,1.65,1.039989878,3.35,1.460893742,2.95,1.190974833,2.35,1.386969434,,SAD
URTEIL,urteil,1.2,0.523148364,1.75,1.251315098,1.5,0.76088591,2.1,1.165287405,1,0,,FEA
URWALD,urwald,3.1,1.410487038,1.65,1.225818738,1.7,0.923380517,2.05,1.099042646,1.35,0.587142949,,HAP
VAMPIR,vampir,1.75,1.332784975,1.35,0.812727701,1.25,0.550119604,1.85,1.136708082,1.7,1.260743306,,FEA
VANILLE,vanille,3.380952381,1.244033379,1,0,1.047619048,0.21821789,1,0,1,0,HAP,HAP
VATER,vater,3.363636364,1.135800726,1.772727273,1.269863817,1.863636364,1.390287896,1.681818182,1.210523839,1.136363636,0.467562529,HAP,HAP
VEHEMENZ,vehemenz,1.3,0.571240571,2,1.076055174,1.05,0.223606798,1.15,0.489360485,1,0,,ANG
VEILCHEN,veilchen,3,1.516575089,1.285714286,0.643650304,1.19047619,0.511766316,1.285714286,0.783763813,1.142857143,0.358568583,HAP,HAP
VENTIL,ventil,1.55,1.050062655,1.25,0.550119604,1,0,1,0,1.1,0.447213595,,HAP
VENUS,venus,2.772727273,1.231793821,1.090909091,0.426401433,1.227272727,0.528413455,1.181818182,0.588489886,1.363636364,0.953462589,HAP,HAP
VERANDA,veranda,2.904761905,1.261140829,1,0,1.095238095,0.300792604,1,0,1,0,HAP,HAP
VERBAND,verband,1.380952381,0.669043382,1.285714286,0.46291005,1.238095238,0.700340053,1.761904762,0.889087279,1.142857143,0.358568583,,FEA
VERBOT,verbot,1.05,0.223606798,2.8,1.23969436,1.4,0.753937035,1.4,0.753937035,1.05,0.223606798,ANG,ANG
VERDACHT,verdacht,1.095238095,0.300792604,2.380952381,1.160869953,1.380952381,0.669043382,2.19047619,1.030487633,1.095238095,0.300792604,,ANG
VERDERB,verderb,1.047619048,0.21821789,2.238095238,1.179184545,1.476190476,0.74960307,1.857142857,1.014185106,2.285714286,1.189237451,,DIS
VEREHRER,verehrer,3.571428571,1.164964745,1.285714286,0.643650304,1.238095238,0.538958431,1.428571429,0.870139562,1.142857143,0.478091444,HAP,HAP
VERFALL,verfall,1.2,0.894427191,1.6,0.753937035,2.6,1.187655807,2.4,1.313893371,2.1,1.372665482,,SAD
VERKEHR,verkehr,1.523809524,1.077916862,2.047619048,0.973457265,1,0,1.19047619,0.511766316,1.19047619,0.872871561,,ANG
VERLIES,verlies,1.095238095,0.43643578,2.238095238,1.300183137,1.904761905,1.220850601,3,1.264911064,2.095238095,1.338086765,,FEA
VERLUST,verlust,1,0,2.55,1.190974833,3.35,1.386969434,2.7,1.218281793,1.05,0.223606798,,SAD
VERMÖGEN,vermögen,3.238095238,1.338086765,1.428571429,0.746420027,1.047619048,0.21821789,1.142857143,0.478091444,1,0,HAP,HAP
VERNUNFT,vernunft,2.952380952,1.244033379,1.333333333,0.658280589,1.238095238,0.700340053,1.142857143,0.478091444,1,0,HAP,HAP
VERRAT,verrat,1.25,0.910465468,3.85,1.386969434,2.3,1.260743306,2.6,1.231174023,1.5,1.051314966,,ANG
VERRUF,verruf,1.05,0.223606798,2.5,1.192079121,1.4,0.680557047,1.6,0.753937035,1.1,0.307793506,,ANG
VERSAGER,versager,1.047619048,0.21821789,3.285714286,1.27054544,2.19047619,1.167006753,2.428571429,1.075705748,1.333333333,0.658280589,,ANG
VERSEHEN,versehen,1.142857143,0.478091444,1.761904762,0.889087279,1.523809524,0.813575296,1.428571429,0.597614305,1,0,,ANG
VERSTAND,verstand,3.047619048,1.244033379,1.19047619,0.511766316,1.047619048,0.21821789,1.047619048,0.21821789,1,0,HAP,HAP
VERSTECK,versteck,1.904761905,1.220850601,1.428571429,0.810643483,1.333333333,0.730296743,2.095238095,1.179184545,1.142857143,0.478091444,,FEA
VERSUCH,versuch,1.8,1.105012503,1.2,0.410391341,1.05,0.223606798,1.45,0.686332741,1,0,,HAP
VERTRAG,vertrag,1.5,0.688247202,1.3,0.732695097,1.1,0.307793506,1.35,0.587142949,1.05,0.223606798,,HAP
VERWEIS,verweis,1.238095238,0.889087279,2.714285714,1.23056317,1.523809524,0.813575296,1.857142857,1.062342425,1.142857143,0.358568583,,ANG
VERZEHR,verzehr,2.19047619,1.209092537,1.19047619,0.511766316,1,0,1.142857143,0.478091444,1.285714286,0.643650304,,HAP
VERZICHT,verzicht,1.238095238,0.538958431,2.095238095,1.410842369,1.761904762,0.83094897,1.523809524,0.872871561,1.142857143,0.358568583,,ANG
VETO,veto,1.75,1.118033989,2.55,1.145931017,1.25,0.716350399,2.05,1.050062655,1.1,0.307793506,,ANG
VILLA,villa,3.608695652,1.373089762,1.52173913,1.038773981,1.260869565,0.619192385,1.130434783,0.457696587,1.434782609,0.895751942,HAP,HAP
VIRUS,virus,1.2,0.816496581,2.6,1.322875656,2.12,1.394034911,3.36,1.220655562,2.56,1.293573861,,FEA
VISUM,visum,1.75,1.390964632,2,1.351327849,1.5,1.103354569,1.625,1.134920032,1.458333333,0.883627241,,ANG
VITAMIN,vitamin,2.952380952,1.203170415,1,0,1,0,1.047619048,0.21821789,1.047619048,0.21821789,HAP,HAP
VOGEL,vogel,3.173913043,1.302172098,1.173913043,0.650326765,1.086956522,0.288104066,1.173913043,0.49102619,1.434782609,0.945135246,HAP,HAP
VOLK,volk,1.9,1.209610638,2.3,1.380312703,1.8,1.281446551,2.05,1.468081455,1.7,1.301820588,,ANG
VOLLMOND,vollmond,3.05,1.276302225,1.2,0.523148364,1.45,0.686332741,1.45,0.944513241,1.1,0.307793506,HAP,HAP
VORBAU,vorbau,1.25,0.550119604,1.15,0.489360485,1,0,1,0,1,0,,HAP
VORBILD,vorbild,2.80952381,1.077916862,1.047619048,0.21821789,1,0,1.238095238,0.43643578,1,0,HAP,HAP
VORFALL,vorfall,1.5,1.100239208,1.65,0.988086934,1.15,0.366347549,1.9,0.911909506,1,0,,FEA
VORHABEN,vorhaben,2.35,0.988086934,1.15,0.366347549,1,0,1.3,0.571240571,1,0,HAP,HAP
VORLIEBE,vorliebe,2.952380952,1.321975434,1.19047619,0.511766316,1.095238095,0.300792604,1.238095238,0.768424486,1.142857143,0.654653671,HAP,HAP
VORMUND,vormund,1.19047619,0.511766316,2.047619048,1.244033379,1.19047619,0.679635757,1.333333333,0.577350269,1.047619048,0.21821789,,ANG
VORRAT,vorrat,2.75,1.517442447,1,0,1,0,1.15,0.366347549,1.1,0.447213595,HAP,HAP
VORSICHT,vorsicht,1.333333333,0.658280589,1.238095238,0.538958431,1.142857143,0.358568583,2,0.948683298,1.142857143,0.478091444,,FEA
VORSORGE,vorsorge,2.476190476,1.435933411,1.238095238,0.538958431,1.095238095,0.300792604,1.80952381,1.077916862,1.047619048,0.21821789,,HAP
VORSPIEL,vorspiel,2.904761905,1.261140829,1.19047619,0.511766316,1.238095238,0.538958431,1.333333333,0.658280589,1.238095238,0.538958431,HAP,HAP
VORSTAND,vorstand,1.333333333,0.658280589,1.857142857,1.352246808,1.095238095,0.300792604,1.238095238,0.624880941,1.142857143,0.358568583,,ANG
VORTEIL,vorteil,3.047619048,1.116968687,1.476190476,0.601585208,1,0,1.095238095,0.300792604,1,0,HAP,HAP
VORTRAG,vortrag,1.772727273,1.231793821,1.409090909,0.666125321,1.181818182,0.664498639,2,0.690065559,1.136363636,0.639602149,,FEA
VORWAND,vorwand,1.333333333,0.912870929,2.761904762,1.091089451,1.428571429,0.870139562,1.619047619,1.023532631,1.047619048,0.21821789,ANG,ANG
VORWURF,vorwurf,1,0,3.55,1.276302225,1.95,1.145931017,2.45,1.190974833,1.3,0.923380517,,ANG
VORZUG,vorzug,2.15,1.225818738,1.55,0.825577947,1.05,0.223606798,1.15,0.489360485,1,0,,HAP
VULKAN,vulkan,1.95,1.234376041,1.35,0.670820393,1.1,0.307793506,2.35,1.182103388,1.15,0.366347549,,FEA
WAAGE,waage,1.454545455,0.800432783,1.909090909,1.305996825,1.272727273,0.631085096,1.545454545,1.05682691,1.454545455,0.962500351,,ANG
WABE,wabe,1.7,0.97872097,1.1,0.307793506,1.05,0.223606798,1.15,0.489360485,1.9,1.252366182,,DIS
WACHE,wache,1.608695652,0.988071144,1.52173913,1.038773981,1.130434783,0.344350222,1.695652174,1.019571327,1.173913043,0.49102619,,FEA
WACHSTUM,wachstum,2.904761905,1.179184545,1.19047619,0.511766316,1.142857143,0.358568583,1.19047619,0.402373908,1.095238095,0.300792604,HAP,HAP
WAFFE,waffe,1.363636364,1.176979773,3.181818182,1.367526918,2.181818182,1.367526918,3.409090909,1.469016221,2.045454545,1.396501504,,FEA
WAFFEL,waffel,3.2,1.50787407,1.25,0.786397516,1,0,1.15,0.489360485,1.2,0.410391341,HAP,HAP
WAGEMUT,wagemut,2.3,1.301820588,1.25,0.638666374,1.05,0.223606798,1.75,0.910465468,1,0,,HAP
WAGEN,wagen,2.260869565,1.286905778,1.347826087,0.775106776,1.043478261,0.208514414,1.260869565,0.688700443,1.043478261,0.208514414,,HAP
WAGNIS,wagnis,1.9,1.209610638,1.4,0.994722918,1.25,0.910465468,2.55,1.145931017,1,0,,FEA
WAHL,wahl,2.05,1.316894273,2.65,1.424411236,2,1.337712108,2.2,1.399247918,1.6,1.142481141,,ANG
WAHN,wahn,1.45,1.099042646,2,1.025978352,2.25,1.164157703,3.2,1.281446551,1.5,0.688247202,,FEA
WAHNSINN,wahnsinn,1.619047619,1.023532631,2.095238095,1.410842369,1.476190476,1.030487633,2.523809524,1.327367606,1.571428571,0.978336781,,FEA
WAHRHEIT,wahrheit,3.523809524,1.249761882,1.333333333,0.658280589,1.380952381,0.669043382,1.571428571,0.746420027,1.095238095,0.43643578,HAP,HAP
WAISE,waise,1.227272727,0.869143979,2.045454545,1.290155868,3.272727273,1.2024506,2,1.195228609,1.227272727,0.528413455,SAD,SAD
WALD,wald,3.590909091,1.098010795,1.409090909,0.959121171,1.545454545,0.962500351,2.409090909,1.333062743,1.318181818,0.779887882,HAP,HAP
WALNUSS,walnuss,2.25,1.29269201,1.1,0.447213595,1,0,1,0,1.4,0.820782682,,HAP
WALZER,walzer,2.6,1.535543792,1.05,0.223606798,1.15,0.489360485,1,0,1.3,0.923380517,,HAP
WAND,wand,1.75,1.29269201,1.45,0.825577947,1.25,0.716350399,1.3,0.656946685,1.1,0.307793506,,HAP
WANGE,wange,2.708333333,1.517411029,1.083333333,0.282329851,1.083333333,0.282329851,1.041666667,0.204124145,1,0,HAP,HAP
WANNE,wanne,2.791666667,1.473805092,1.166666667,0.481543412,1.125,0.337831962,1.041666667,0.204124145,1.125,0.448427203,HAP,HAP
WANZE,wanze,1.181818182,0.588489886,2.090909091,1.444499943,1.090909091,0.294244943,1.818181818,1.097024705,3.454545455,1.405000347,,DIS
WARNUNG,warnung,1,0,1.7,1.080935268,1.2,0.410391341,2.75,1.29269201,1.2,0.695852374,,FEA
WARTEREI,warterei,1.047619048,0.21821789,3.571428571,1.121223821,1.19047619,0.511766316,1.238095238,0.538958431,1.19047619,0.679635757,ANG,ANG
WARZE,warze,1,0,2.130434783,1.486434044,1.217391304,0.51843486,1.826086957,1.230379613,3.956521739,1.065076219,DIS,DIS
